policy_id,age,customer_months,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud
362897,41,251,2024-01-03,B,500/1000,2000,1225.66,4000000,634194,MALE,High School,priv-house-serv,board-games,other-relative,0,0,2026-01-24,Single Vehicle Collision,Side Collision,Minor Damage,Fire,S2,Hillsdale,22,1,NO,2,0,?,92431.8,13541,13194,43492,Volkswagen,Passat,2011,0
336380,32,26,2025-08-01,A,100/300,500,1039.63,0,478949,FEMALE,PhD,adm-clerical,yachting,other-relative,38089,0,2026-01-12,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,S2,Arlington,11,1,NO,1,0,?,81612.90000000001,12423,6303,42275,Dodge,Neon,2024,0
725896,36,191,2016-12-12,B,100/300,2000,1270.98,0,582358,FEMALE,Masters,craft-repair,sleeping,not-in-family,0,0,2026-02-28,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S4,Hillsdale,19,3,NO,2,0,NO,73903.05,10199,5248,40919,Volkswagen,Jetta,2018,0
457614,37,39,2012-03-06,C,500/1000,1000,1185.83,4000000,609326,FEMALE,College,sales,hiking,own-child,0,-34598,2026-01-18,Parked Car,?,Minor Damage,Police,S4,Northbrook,8,1,NO,0,2,?,11364.300000000001,1403,1476,5804,BMW,3 Series,2024,0
616398,32,121,2018-12-07,C,100/300,2000,1056.65,0,438769,FEMALE,Masters,transport-moving,camping,wife,55154,0,2026-03-23,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S2,Northbend,2,3,NO,0,1,YES,75778.20000000001,10832,5251,40568,Chevrolet,Tahoe,2018,0
454912,31,96,2007-11-25,C,500/1000,2000,1339.0,0,459687,MALE,Masters,machine-op-inspct,golf,not-in-family,69088,-46218,2026-02-10,Multi-vehicle Collision,Side Collision,Total Loss,Police,S2,Springfield,21,3,YES,0,3,YES,109683.45000000001,14742,15361,53607,Toyota,Camry,2014,0
334872,31,107,2006-04-27,C,250/500,1000,1151.52,0,450352,MALE,Associate,other-service,bungie-jumping,husband,0,0,2026-01-22,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S4,Northbend,19,1,?,2,3,NO,75041.1,14379,9558,33810,Saab,93,2026,1
1017843,29,78,2025-12-24,B,500/1000,1000,1728.38,0,450542,FEMALE,College,farming-fishing,golf,wife,0,-19530,2026-01-13,Single Vehicle Collision,Rear Collision,Major Damage,Police,S2,Northbend,3,1,?,0,1,?,43977.600000000006,3641,3653,27055,Dodge,Neon,2022,0
547288,62,452,2022-11-27,B,500/1000,2000,1365.06,5000000,460265,MALE,Associate,handlers-cleaners,base-jumping,wife,0,0,2026-02-28,Single Vehicle Collision,Rear Collision,Major Damage,Other,S1,Arlington,2,1,?,0,1,YES,64119.600000000006,5277,5026,35151,Audi,A5,2009,0
584879,34,162,2009-11-21,C,250/500,500,1600.09,0,599269,MALE,High School,exec-managerial,yachting,unmarried,49736,-60307,2026-02-06,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,S1,Springfield,0,3,NO,2,3,?,108515.70000000001,13390,6878,58347,Dodge,Neon,2015,0
634700,53,340,2012-12-25,B,500/1000,1000,1101.45,0,587341,FEMALE,Associate,prof-specialty,bungie-jumping,not-in-family,0,0,2026-03-03,Single Vehicle Collision,Front Collision,Major Damage,Other,S1,Arlington,2,1,?,0,2,NO,61406.100000000006,13600,4485,30037,Toyota,Corolla,2016,1
510302,32,92,2007-11-25,C,250/500,1000,967.17,0,633840,FEMALE,High School,craft-repair,golf,unmarried,26661,0,2026-02-18,Single Vehicle Collision,Front Collision,Total Loss,Other,S1,Columbus,11,1,?,2,3,YES,117050.40000000001,15380,16149,55337,Dodge,Neon,2010,0
150138,31,148,2001-09-26,A,100/300,1000,1524.7,5000000,590457,FEMALE,College,armed-forces,camping,own-child,0,0,2026-01-12,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,S4,Riverwood,0,3,NO,1,3,?,70429.5,5721,5627,39721,Toyota,Highlander,2021,0
938923,41,286,2021-02-14,A,500/1000,1000,1455.84,0,432251,FEMALE,PhD,farming-fishing,dancing,own-child,0,0,2026-01-30,Multi-vehicle Collision,Side Collision,Total Loss,Police,S4,Riverwood,16,2,?,1,2,YES,58536.00000000001,4174,7619,32015,Honda,Accord,2026,0
286349,41,240,2001-05-05,C,100/300,500,903.98,0,433110,FEMALE,JD,transport-moving,video-games,wife,59221,-78285,2026-01-09,Multi-vehicle Collision,Side Collision,Major Damage,Police,S2,Riverwood,3,3,NO,2,1,?,126706.95000000001,15452,7567,72576,Chevrolet,Tahoe,2018,1
343901,41,285,2002-04-04,A,250/500,2000,980.72,5000000,457010,MALE,MD,protective-serv,chess,wife,37326,-41644,2026-02-11,Single Vehicle Collision,Front Collision,Minor Damage,Fire,S1,Arlington,23,1,NO,0,0,NO,112626.45000000001,16399,8569,60577,Ford,Escape,2020,1
167644,38,188,2015-03-27,B,100/300,1000,1335.69,0,492756,FEMALE,Associate,sales,yachting,wife,0,0,2026-01-31,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,S4,Springfield,18,3,YES,1,0,YES,57375.00000000001,9349,4717,28906,BMW,X6,2016,0
813588,41,246,2003-04-20,C,100/300,1000,994.33,0,478832,FEMALE,JD,transport-moving,kayaking,other-relative,52777,0,2026-02-01,Single Vehicle Collision,Rear Collision,Total Loss,Police,S4,Northbend,0,1,NO,0,1,YES,111380.40000000001,20711,7209,57391,Nissan,Pathfinder,2017,0
753764,46,269,2017-07-28,C,500/1000,500,1399.76,0,480143,FEMALE,JD,tech-support,reading,husband,0,0,2026-02-19,Vehicle Theft,?,Minor Damage,Police,S3,Springfield,7,1,NO,2,1,?,7304.85,857,862,3839,BMW,X5,2011,0
155285,32,179,2014-02-26,C,500/1000,500,1185.73,0,590305,FEMALE,PhD,machine-op-inspct,polo,not-in-family,60749,0,2026-01-28,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,S1,Arlington,7,3,?,0,0,?,57962.25000000001,8388,4091,32176,Nissan,Pathfinder,2022,0
556124,60,445,2023-01-27,B,250/500,500,992.89,6000000,454346,FEMALE,Masters,sales,board-games,own-child,0,0,2026-03-01,Single Vehicle Collision,Side Collision,Minor Damage,Other,S3,Columbus,7,1,NO,0,3,?,59510.700000000004,4598,4965,33033,Suburu,Legacy,2026,0
508039,43,225,2001-09-18,C,250/500,500,1084.41,0,458705,FEMALE,Masters,machine-op-inspct,exercise,husband,38902,-58394,2026-01-26,Multi-vehicle Collision,Side Collision,Total Loss,Other,S3,Springfield,7,4,?,2,1,YES,97854.75,6806,7131,55556,Toyota,Highlander,2017,0
118053,56,397,2002-02-28,C,100/300,2000,1296.7,0,470367,MALE,MD,priv-house-serv,chess,own-child,0,-31712,2026-02-16,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,S3,Northbend,15,1,?,2,2,?,129864.6,8261,16310,73325,Dodge,RAM,2022,1
404456,32,135,2011-05-07,C,250/500,1000,1278.68,0,432439,MALE,PhD,prof-specialty,board-games,husband,0,-74536,2026-01-12,Multi-vehicle Collision,Front Collision,Minor Damage,Police,S1,Springfield,0,3,?,0,0,?,107450.55,20870,7049,48498,Nissan,Pathfinder,2023,0
993859,42,249,2006-02-20,A,100/300,1000,1458.46,0,644632,MALE,High School,machine-op-inspct,reading,not-in-family,0,0,2025-12-20,Single Vehicle Collision,Rear Collision,Minor Damage,Other,S1,Arlington,6,1,NO,1,0,NO,85515.75,7127,6846,50036,Accura,MDX,2008,0
608245,43,293,2009-01-30,B,100/300,500,1075.26,0,464395,FEMALE,JD,sales,cross-fit,wife,0,-60329,2026-03-21,Multi-vehicle Collision,Side Collision,Total Loss,Police,S4,Arlington,23,3,YES,2,2,NO,86867.1,12856,6765,43817,Audi,A3,2025,1
655089,48,297,2003-03-05,A,500/1000,1000,1309.42,0,613065,FEMALE,MD,exec-managerial,polo,unmarried,50992,-57799,2026-02-16,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,S1,Hillsdale,20,2,NO,2,1,YES,114786.45000000001,13822,12591,61724,Volkswagen,Passat,2013,0
303471,31,16,2013-08-21,B,100/300,1000,921.97,0,634855,MALE,MD,tech-support,chess,not-in-family,50901,-67987,2026-01-27,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,S3,Columbus,0,3,?,0,2,?,77703.3,6355,13516,40748,Dodge,RAM,2006,1
752277,59,449,2016-06-05,A,100/300,2000,1399.94,0,427978,MALE,JD,exec-managerial,exercise,husband,0,0,2026-03-10,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,S1,Columbus,10,3,?,2,1,YES,98794.35,6957,14794,51428,Jeep,Wrangler,2017,0
110376,45,262,2017-07-10,A,100/300,1000,1279.59,0,448302,MALE,MD,other-service,basketball,other-relative,57915,-33777,2026-01-30,Single Vehicle Collision,Rear Collision,Total Loss,Other,S3,Riverwood,21,1,NO,0,1,NO,65198.25000000001,0,4964,42386,Accura,TL,2013,0
298544,33,125,2012-10-19,C,500/1000,1000,1046.14,0,446044,FEMALE,JD,protective-serv,paintball,not-in-family,79925,0,2025-12-23,Parked Car,?,Minor Damage,,S4,Columbus,3,1,NO,2,1,?,5343.3,560,578,2664,Jeep,Grand Cherokee,2013,0
575452,32,103,2002-08-27,B,500/1000,1000,1291.3,0,442564,FEMALE,College,priv-house-serv,board-games,unmarried,12366,0,2026-01-18,Parked Car,?,Trivial Damage,,S1,Hillsdale,3,1,YES,1,0,NO,6027.75,812,400,3013,Audi,A3,2008,0
373071,32,1,2006-12-06,A,250/500,2000,1430.59,0,444469,MALE,Associate,sales,video-games,husband,63648,0,2026-03-20,Single Vehicle Collision,Side Collision,Total Loss,Other,S1,Columbus,23,1,YES,0,3,NO,93783.15000000001,7044,6710,55742,Mercedes,C300,2011,0
657340,41,293,2011-09-20,B,250/500,1000,1041.4,0,479858,MALE,College,prof-specialty,paintball,wife,25077,0,2025-12-30,Vehicle Theft,?,Trivial Damage,Police,S3,Northbend,3,1,YES,2,0,?,5794.200000000001,824,390,2803,Chevrolet,Malibu,2020,0
426967,48,328,2020-10-10,C,250/500,500,1439.92,3000000,470098,MALE,JD,adm-clerical,hiking,husband,0,0,2025-12-11,Multi-vehicle Collision,Side Collision,Total Loss,Police,S2,Riverwood,13,4,NO,2,3,NO,86965.65000000001,7121,13852,44074,Mercedes,C300,2014,0
875852,59,457,2009-01-08,A,500/1000,1000,1312.8,0,572794,FEMALE,College,armed-forces,cross-fit,unmarried,46408,0,2026-01-19,Single Vehicle Collision,Front Collision,Minor Damage,Other,S2,Riverwood,10,1,NO,1,3,NO,115530.3,7802,15191,62607,Chevrolet,Silverado,2023,1
827639,35,136,2025-02-21,B,100/300,500,1465.34,0,435535,MALE,College,priv-house-serv,exercise,wife,70140,0,2026-02-11,Single Vehicle Collision,Front Collision,Minor Damage,Other,S1,Columbus,10,1,?,2,3,YES,80158.95000000001,11360,5604,41400,Dodge,RAM,2010,0
935398,58,362,2015-10-31,A,100/300,1000,1563.0,0,456503,MALE,MD,farming-fishing,cross-fit,other-relative,69036,0,2026-01-15,Single Vehicle Collision,Side Collision,Total Loss,Police,S4,Northbend,10,1,?,0,1,YES,80477.55,7211,7618,42573,Saab,95,2007,1
329029,45,259,2020-01-27,A,100/300,2000,1641.68,0,477521,MALE,Associate,handlers-cleaners,chess,husband,0,-41524,2026-01-09,Single Vehicle Collision,Front Collision,Minor Damage,Fire,S3,Hillsdale,18,1,NO,1,3,YES,115866.45000000001,7339,15817,61387,Nissan,Pathfinder,2007,0
824722,28,18,2013-10-16,A,250/500,500,1329.13,0,622822,MALE,JD,transport-moving,cross-fit,not-in-family,0,0,2026-01-11,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,S1,Columbus,6,3,NO,0,2,?,99651.6,11623,11588,50373,Dodge,Neon,2016,1
168217,42,235,2015-11-13,C,100/300,1000,1044.59,0,494222,FEMALE,MD,adm-clerical,golf,own-child,0,-47383,2026-01-13,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,S1,Northbend,13,3,NO,1,2,YES,81433.35,11202,10796,35614,Accura,MDX,2010,0
584105,43,257,2017-12-29,B,500/1000,2000,1187.99,0,454835,MALE,MD,craft-repair,movies,not-in-family,28685,0,2025-12-15,Single Vehicle Collision,Side Collision,Minor Damage,Fire,S3,Springfield,23,1,?,1,1,NO,122293.8,8355,7852,72825,Honda,CRV,2022,0
513537,37,177,2017-04-27,A,250/500,2000,1239.27,0,487397,FEMALE,Masters,transport-moving,video-games,husband,40832,-57827,2026-02-03,Multi-vehicle Collision,Front Collision,Total Loss,Police,S4,Arlington,23,3,YES,2,2,?,93753.45000000001,11276,5833,48991,Saab,95,2009,1
586500,32,102,2023-05-26,A,100/300,1000,1057.25,7000000,596617,FEMALE,Masters,other-service,reading,own-child,52624,-43343,2026-01-28,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,S5,Northbrook,20,3,NO,1,3,?,70807.5,9401,8841,34749,Saab,93,2024,1
934852,34,194,2018-04-17,A,250/500,2000,1391.35,0,457744,FEMALE,MD,priv-house-serv,basketball,own-child,0,-47819,2026-03-08,Multi-vehicle Collision,Side Collision,Major Damage,Police,S3,Riverwood,17,3,?,1,3,YES,108264.6,13445,12742,54631,Ford,Escape,2020,0
389887,28,123,2023-08-28,C,250/500,500,1218.09,0,431089,FEMALE,Masters,machine-op-inspct,chess,not-in-family,64864,-42034,2026-01-09,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,S5,Arlington,17,1,YES,1,0,YES,102065.40000000001,16182,0,54415,Volkswagen,Jetta,2025,1
161761,43,265,2006-04-05,A,500/1000,2000,1317.12,0,484444,MALE,Associate,machine-op-inspct,cross-fit,other-relative,0,0,2026-01-29,Single Vehicle Collision,Side Collision,Major Damage,Police,S2,Columbus,13,1,YES,0,1,NO,75933.45000000001,6397,12794,37152,Mercedes,C300,2021,1
159613,42,262,2021-01-04,A,500/1000,1000,1017.32,0,472208,FEMALE,College,handlers-cleaners,golf,husband,0,-18852,2026-02-04,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,S1,Springfield,18,3,NO,1,1,YES,118879.65000000001,15004,7137,68994,Suburu,Legacy,2009,0
134098,40,302,2018-04-28,A,250/500,2000,1672.92,5000000,472656,MALE,PhD,sales,chess,not-in-family,64521,0,2026-01-03,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,S4,Riverwood,16,3,NO,0,0,NO,81820.8,6753,6313,45346,Ford,Escape,2017,1
552558,54,378,2023-11-29,C,500/1000,2000,1386.35,7000000,466695,MALE,JD,other-service,basketball,wife,0,-52348,2026-03-05,Vehicle Theft,?,Minor Damage,,S5,Northbrook,6,1,?,0,2,?,11554.650000000001,872,1870,6054,Mercedes,ML350,2026,0
530429,39,209,2002-01-25,B,100/300,500,1236.1,0,464000,FEMALE,JD,sales,hiking,not-in-family,0,0,2026-01-19,Multi-vehicle Collision,Side Collision,Minor Damage,Other,S2,Northbend,10,3,YES,1,2,YES,58827.600000000006,8448,8114,25895,Saab,95,2024,0
491958,26,80,2022-10-14,B,250/500,1000,1102.55,6000000,627743,FEMALE,Masters,sales,sleeping,husband,44138,0,2026-01-25,Multi-vehicle Collision,Front Collision,Major Damage,Fire,S2,Northbend,0,3,?,1,2,?,60083.100000000006,4776,4721,35938,Saab,92x,2011,1
723869,31,133,2007-10-29,B,250/500,1000,945.54,5000000,443601,FEMALE,College,protective-serv,cross-fit,other-relative,0,0,2026-01-28,Single Vehicle Collision,Side Collision,Major Damage,Fire,S4,Northbrook,13,1,?,2,3,?,114034.50000000001,15612,7253,57070,Chevrolet,Silverado,2006,1
111735,35,15,2001-11-10,B,250/500,1000,1397.41,0,620624,MALE,JD,sales,chess,own-child,62087,-32750,2026-03-06,Single Vehicle Collision,Rear Collision,Total Loss,Other,S2,Hillsdale,0,1,NO,2,1,?,71725.5,9920,9680,34860,Volkswagen,Jetta,2019,1
259279,39,218,2009-11-20,A,100/300,2000,1011.19,0,429174,FEMALE,MD,armed-forces,cross-fit,not-in-family,39047,-48489,2026-01-22,Single Vehicle Collision,Front Collision,Total Loss,Other,S3,Northbrook,7,1,NO,0,2,NO,85801.95000000001,6578,6966,46668,Honda,Civic,2006,1
459498,47,287,2019-11-13,A,250/500,500,1478.57,0,471879,FEMALE,College,other-service,exercise,own-child,45649,0,2026-02-18,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,S1,Springfield,17,1,NO,2,2,NO,37895.850000000006,2675,5805,19650,Jeep,Grand Cherokee,2023,0
906960,45,321,2022-07-05,A,100/300,500,1273.61,7000000,435423,FEMALE,Masters,prof-specialty,paintball,wife,0,-51866,2026-02-05,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,S1,Arlington,13,1,?,0,1,YES,88506.0,6549,12026,43860,Accura,TL,2011,0
486180,33,57,2022-01-17,B,500/1000,500,1226.0,8000000,459552,MALE,MD,priv-house-serv,polo,wife,0,0,2026-01-05,Vehicle Theft,?,Minor Damage,Police,S3,Columbus,9,1,NO,0,3,NO,4352.400000000001,534,560,1922,Nissan,Ultima,2009,0
207320,62,452,2010-06-28,A,100/300,2000,1118.96,0,611867,FEMALE,High School,exec-managerial,skydiving,other-relative,0,-48501,2026-03-13,Multi-vehicle Collision,Front Collision,Major Damage,Fire,S2,Springfield,21,3,YES,1,2,YES,162899.1,18175,17874,78446,Audi,A3,2017,0
789386,47,277,2019-04-01,C,500/1000,500,1347.97,0,461008,MALE,Masters,machine-op-inspct,sleeping,not-in-family,0,-39362,2026-02-07,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S4,Hillsdale,21,1,NO,2,2,YES,80316.90000000001,6025,5569,46612,Toyota,Camry,2021,0
355898,31,156,2015-10-20,C,100/300,1000,1319.2,0,581045,MALE,MD,prof-specialty,polo,own-child,0,0,2026-03-17,Parked Car,?,Trivial Damage,,S4,Arlington,8,1,YES,0,2,NO,5861.700000000001,462,461,3477,Saab,93,2010,0
587139,44,258,2002-08-15,B,500/1000,500,1133.59,7000000,641654,FEMALE,Associate,tech-support,exercise,unmarried,44077,-32670,2026-02-04,Vehicle Theft,?,Trivial Damage,Police,S1,Northbrook,9,1,NO,0,1,?,5312.25,663,652,2685,Chevrolet,Tahoe,2025,0
246011,28,111,2022-02-18,B,250/500,500,1197.4,2000000,467989,FEMALE,PhD,farming-fishing,kayaking,own-child,0,0,2026-01-29,Single Vehicle Collision,Side Collision,Major Damage,Fire,S2,Riverwood,1,1,?,1,1,YES,71992.8,4809,9465,38745,Mercedes,ML350,2007,1
99364,37,264,2017-10-28,A,250/500,1000,1299.75,0,479412,FEMALE,PhD,tech-support,bungie-jumping,unmarried,0,0,2026-01-23,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,S2,Arlington,19,3,NO,0,2,NO,85149.90000000001,6320,6429,53587,Saab,95,2014,1
767554,38,217,2008-05-12,C,250/500,1000,1071.97,0,449713,FEMALE,Masters,transport-moving,video-games,own-child,0,0,2026-01-26,Single Vehicle Collision,Front Collision,Total Loss,Fire,S1,Columbus,12,1,?,0,3,YES,122809.50000000001,8536,15991,66826,BMW,X6,2016,1
501544,39,26,2003-01-12,C,250/500,1000,804.67,0,443117,MALE,Masters,tech-support,sleeping,husband,0,-55096,2026-03-20,Single Vehicle Collision,Side Collision,Major Damage,Police,S3,Columbus,0,1,NO,0,2,?,68439.6,10288,4800,36114,Mercedes,ML350,2026,0
621752,26,111,2016-11-17,A,100/300,500,923.62,0,471507,FEMALE,Masters,tech-support,exercise,unmarried,60120,-54580,2026-01-25,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,S5,Arlington,21,3,?,0,1,?,70089.3,8338,8704,33490,Nissan,Pathfinder,2024,0
240538,62,456,2008-07-25,B,100/300,2000,1349.19,0,485478,FEMALE,College,other-service,cross-fit,husband,0,0,2026-01-18,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,S1,Arlington,18,1,NO,0,0,NO,81891.0,5151,9635,44995,Honda,Civic,2012,0
547695,46,342,2016-09-01,C,250/500,2000,1116.66,0,412997,MALE,High School,prof-specialty,camping,husband,0,0,2026-02-24,Single Vehicle Collision,Side Collision,Minor Damage,Other,S2,Columbus,5,1,YES,0,3,?,82845.45000000001,5360,11515,44317,Dodge,RAM,2020,0
1013757,45,254,2021-02-10,B,100/300,500,1084.75,6000000,429656,MALE,College,exec-managerial,sleeping,wife,0,0,2026-02-25,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,S2,Springfield,20,3,NO,0,2,NO,92504.70000000001,13309,6248,50850,Ford,Fusion,2010,0
548132,43,284,2006-05-11,A,100/300,500,1318.46,-1000000,432481,MALE,Associate,machine-op-inspct,kayaking,wife,0,0,2026-01-31,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,S5,Arlington,13,1,YES,0,1,?,128768.40000000001,8166,16435,71150,Chevrolet,Malibu,2007,0
861336,39,250,2017-01-22,C,250/500,1000,1114.45,0,462170,MALE,JD,farming-fishing,hiking,unmarried,68842,-54912,2026-01-25,Single Vehicle Collision,Side Collision,Minor Damage,Police,S2,Springfield,18,1,?,1,2,?,71568.90000000001,5643,5565,39859,Nissan,Maxima,2012,0
417008,47,337,2019-02-20,A,250/500,2000,1453.34,0,632311,FEMALE,Associate,armed-forces,board-games,own-child,0,-58504,2026-01-11,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S7,Northbrook,1,3,NO,2,3,?,86535.0,12448,6089,46799,Dodge,RAM,2025,1
264520,43,248,2015-12-08,C,100/300,500,1048.21,0,453840,MALE,High School,exec-managerial,paintball,husband,69430,-41229,2026-01-21,Single Vehicle Collision,Rear Collision,Major Damage,Other,S2,Columbus,16,1,?,1,1,?,105524.1,13151,6466,56467,Ford,Fusion,2020,1
702083,44,223,2007-02-13,B,250/500,500,1558.06,0,485501,FEMALE,Associate,priv-house-serv,polo,other-relative,59389,-62565,2025-12-29,Single Vehicle Collision,Rear Collision,Major Damage,Fire,S2,Hillsdale,18,1,?,1,3,YES,90688.95000000001,13667,7099,46069,Dodge,RAM,2014,1
942479,47,279,2013-12-06,A,500/1000,1000,1455.48,0,434692,FEMALE,JD,sales,paintball,husband,0,-44583,2026-01-23,Parked Car,?,Trivial Damage,Police,S1,Hillsdale,9,1,?,2,3,NO,9254.25,830,806,5092,Volkswagen,Jetta,2014,0
774753,45,328,2024-04-29,B,250/500,2000,1733.95,7000000,446002,MALE,College,transport-moving,hiking,not-in-family,46624,-41616,2026-02-09,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,S3,Northbrook,13,3,NO,2,0,NO,73465.65000000001,4446,8948,41698,Saab,95,2006,0
989411,43,269,2025-02-09,B,500/1000,2000,1345.21,0,453722,MALE,Associate,adm-clerical,video-games,not-in-family,0,-8151,2026-02-09,Multi-vehicle Collision,Front Collision,Minor Damage,Police,S3,Springfield,9,3,YES,2,0,NO,132948.0,17715,16798,57764,Ford,Escape,2018,0
376059,47,316,2022-05-16,B,500/1000,500,1468.35,0,641276,MALE,PhD,exec-managerial,hiking,other-relative,70649,0,2026-02-20,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S3,Northbend,15,4,YES,0,1,?,100618.20000000001,14937,15606,47800,Dodge,RAM,2013,0
813475,28,126,2024-07-20,C,250/500,1000,999.79,0,476942,FEMALE,Associate,sales,paintball,own-child,68328,0,2026-01-16,Single Vehicle Collision,Front Collision,Major Damage,Fire,S2,Hillsdale,5,1,?,1,3,NO,97983.0,15173,7342,55030,Suburu,Forrestor,2014,0
745387,28,27,2006-09-01,C,100/300,2000,1362.17,0,453366,MALE,JD,farming-fishing,polo,other-relative,0,-33052,2026-01-30,Multi-vehicle Collision,Front Collision,Major Damage,Other,S6,Riverwood,10,3,?,0,2,YES,71274.6,5376,10934,37332,Audi,A5,2026,1
614170,36,176,2016-09-25,B,100/300,2000,1319.67,0,456253,FEMALE,College,tech-support,paintball,own-child,55274,-56328,2026-02-16,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,S1,Riverwood,21,3,?,2,2,NO,86258.25,11183,11259,42379,Dodge,RAM,2023,0
102357,33,152,2010-12-10,C,250/500,500,928.37,0,500056,FEMALE,PhD,transport-moving,exercise,wife,0,0,2026-01-29,Single Vehicle Collision,Side Collision,Major Damage,Fire,S2,Hillsdale,16,1,YES,0,0,?,99030.6,6579,19545,44038,Suburu,Legacy,2012,1
316450,45,232,2004-10-07,B,500/1000,1000,1127.31,0,448259,MALE,JD,handlers-cleaners,basketball,husband,65921,0,2026-02-09,Multi-vehicle Collision,Side Collision,Total Loss,Other,S7,Springfield,23,3,NO,0,3,NO,57565.350000000006,7077,3549,33176,Honda,Accord,2008,0
126326,37,50,2014-08-16,A,500/1000,2000,1712.68,0,583521,MALE,Associate,handlers-cleaners,basketball,not-in-family,74943,0,2026-01-24,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S4,Riverwood,17,3,?,2,0,YES,68639.40000000001,10567,5166,34160,Audi,A3,2017,0
1008461,47,342,2002-10-11,B,100/300,2000,1052.68,0,427335,MALE,MD,craft-repair,paintball,other-relative,92727,0,2026-01-08,Multi-vehicle Collision,Front Collision,Major Damage,Police,S3,Arlington,22,4,YES,2,0,?,93677.85,10620,10752,47444,Jeep,Grand Cherokee,2021,1
462226,34,127,2005-09-14,C,500/1000,500,1036.47,0,420113,FEMALE,JD,prof-specialty,bungie-jumping,husband,73310,-62016,2026-01-08,Parked Car,?,Minor Damage,,S3,Northbend,8,1,NO,2,0,YES,5414.85,406,815,2828,Jeep,Wrangler,2024,0
522334,50,363,2016-11-11,C,500/1000,1000,1507.95,0,443535,FEMALE,Associate,tech-support,golf,other-relative,59757,-25021,2026-01-16,Single Vehicle Collision,Rear Collision,Major Damage,Fire,S1,Arlington,7,1,YES,0,3,YES,102604.05,7758,14552,51354,Dodge,RAM,2023,1
857426,38,244,2007-05-06,B,250/500,2000,1039.13,0,459465,MALE,JD,sales,kayaking,husband,0,0,2026-02-19,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,S3,Northbend,21,3,NO,1,2,?,26709.75,4413,2056,12974,Saab,93,2006,0
96771,32,176,2023-03-10,B,100/300,1000,1445.36,6000000,616330,FEMALE,High School,adm-clerical,reading,wife,40102,-41328,2025-12-20,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,S1,Northbend,15,3,NO,0,1,NO,56224.8,7291,7564,25362,Saab,95,2010,0
544254,54,460,2019-11-14,C,250/500,500,1133.36,0,601860,FEMALE,PhD,prof-specialty,chess,unmarried,37724,-55110,2026-03-28,Multi-vehicle Collision,Front Collision,Major Damage,Fire,S2,Columbus,12,3,?,2,3,?,76180.5,0,6533,52567,Honda,CRV,2025,0
719783,29,125,2011-01-05,A,250/500,2000,1305.21,5000000,452704,FEMALE,High School,sales,board-games,own-child,0,0,2026-01-31,Multi-vehicle Collision,Front Collision,Total Loss,Fire,S2,Arlington,12,2,YES,1,1,?,94720.05,10794,10341,45608,Saab,93,2006,0
370403,30,141,2008-05-29,A,250/500,2000,1481.78,6000000,602670,FEMALE,JD,armed-forces,base-jumping,wife,60416,0,2026-03-14,Parked Car,?,Minor Damage,,S3,Arlington,2,1,YES,1,2,?,8137.8,696,690,4831,Honda,Civic,2013,1
